,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
79,1.2721056938171387,0.5898286953523967,0.021874141693115235,0.0016096137558498434,9,10,100,"{'max_depth': 9, 'min_samples_leaf': 10, 'n_estimators': 100}",-0.42859133810139466,-0.312721218733296,-0.287514299661444,-0.3769892978731335,-0.24808457438285825,-0.3307801457504253,0.0644033087591495,7
80,6.357820749282837,2.954675659460048,0.0980539321899414,0.009693446721415281,9,10,500,"{'max_depth': 9, 'min_samples_leaf': 10, 'n_estimators': 500}",-0.43190457241354085,-0.31521247503753363,-0.2853367831044153,-0.3758334677551657,-0.24753885845848686,-0.33116523135382847,0.06556183878906655,8
81,9.542408561706543,4.442855012152213,0.1516087532043457,0.017815873081805766,9,10,750,"{'max_depth': 9, 'min_samples_leaf': 10, 'n_estimators': 750}",-0.4329007517567878,-0.314816487913973,-0.2860261109357976,-0.3756846116127283,-0.247347042142328,-0.331355000872323,0.06582130614750414,10
82,12.750978946685791,5.890938111241122,0.19940586090087892,0.019022453738430693,9,10,1000,"{'max_depth': 9, 'min_samples_leaf': 10, 'n_estimators': 1000}",-0.4334824860411173,-0.3147065139656618,-0.2857754693221426,-0.37553055992835244,-0.24734020062511225,-0.33136704597647726,0.06602220080031604,11
83,15.283152675628662,7.090747789381668,0.23319745063781738,0.024414042221373836,9,10,1200,"{'max_depth': 9, 'min_samples_leaf': 10, 'n_estimators': 1200}",-0.43350925446142674,-0.31446827861827303,-0.2854115572718796,-0.3755891488134823,-0.2473985498985229,-0.33127535781271694,0.06608595420179876,9
84,0.11901965141296386,0.05741377293173583,0.003892326354980469,0.00032580237224592775,9,25,10,"{'max_depth': 9, 'min_samples_leaf': 25, 'n_estimators': 10}",-0.47375494539203994,-0.3886639224420603,-0.30658069896911516,-0.3996236867716244,-0.27065464691981966,-0.36785558009893193,0.07191593390964614,45
85,1.1559380054473878,0.5616696787336932,0.018933963775634766,0.002326624346005754,9,25,100,"{'max_depth': 9, 'min_samples_leaf': 25, 'n_estimators': 100}",-0.4642326110882285,-0.36886693620577865,-0.3007877123020918,-0.3932585205261445,-0.2630965068970452,-0.35804845740385766,0.07060669707185953,25
86,5.785510635375976,2.8010621815762877,0.08808584213256836,0.01252305471054327,9,25,500,"{'max_depth': 9, 'min_samples_leaf': 25, 'n_estimators': 500}",-0.4659251532372034,-0.36915376579909615,-0.30126285983318374,-0.39243163618702576,-0.2630017240464474,-0.35835502782059125,0.07099426462465816,26
87,8.663180208206176,4.174171746474452,0.13024048805236815,0.01801538866826614,9,25,750,"{'max_depth': 9, 'min_samples_leaf': 25, 'n_estimators': 750}",-0.46628628251449483,-0.36900897870906,-0.3016669760638584,-0.3922852417247817,-0.2629730582178678,-0.35844410744601257,0.07102835699393427,27
88,11.618580341339111,5.647672417875183,0.18447532653808593,0.04056999600141711,9,25,1000,"{'max_depth': 9, 'min_samples_leaf': 25, 'n_estimators': 1000}",-0.4672637879871956,-0.36855983790657376,-0.3015742593726739,-0.39237899614901145,-0.2628152723117411,-0.35851843074543915,0.0713787834813383,28
