,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
40,1.533698272705078,0.7126720000712617,0.027476119995117187,0.001299764134054102,0.1,8,100,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100}",-0.3835282592528545,-0.26097391720457336,-0.2678367401152533,-0.3460295780166234,-0.2193616421566489,-0.2955460273491907,0.06009418934434726,20
41,10.372917318344117,5.201010002576087,0.2382809638977051,0.035862691678245545,0.1,8,700,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 700}",-0.38279122163355084,-0.2611428718294888,-0.2732322696903727,-0.351849020501969,-0.23900443526877047,-0.30160396378483034,0.05563576281483734,28
42,13.84027166366577,7.964398819794292,0.30686125755310056,0.08397329647000733,0.1,8,1000,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 1000}",-0.38279122163355084,-0.2611587901190335,-0.2736829773988888,-0.35241437422159927,-0.24058813388082373,-0.3021270994507792,0.05533538712906538,32
43,15.443908405303954,9.70544061230177,0.33783440589904784,0.10325846951451562,0.1,8,1200,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 1200}",-0.38279122163355084,-0.2611587901190335,-0.2736829773988888,-0.35251212259695175,-0.24085918310657523,-0.3022008589710001,0.05529295069823667,33
44,2.0358925819396974,0.9678833558125589,0.03807954788208008,0.004999607495848047,0.1,10,100,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100}",-0.3735168720383209,-0.2665453744293436,-0.26673516857849344,-0.349216862539467,-0.22060987734699444,-0.29532483098652385,0.05700227462555882,19
45,10.481512975692748,6.479750010625077,0.21406826972961426,0.06423979987559728,0.1,10,700,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 700}",-0.37358049555091033,-0.2674144308534395,-0.2683792333004744,-0.35319928418586477,-0.22916644790152532,-0.2983479783584429,0.05533478398266953,24
46,11.161818408966065,6.769852795823202,0.23951797485351561,0.06885035656625527,0.1,10,1000,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 1000}",-0.37358049555091033,-0.2674144308534395,-0.2683792333004744,-0.35319928418586477,-0.22916644790152532,-0.2983479783584429,0.05533478398266953,24
47,11.656418657302856,6.967949473335935,0.22612261772155762,0.06377528854310713,0.1,10,1200,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 1200}",-0.37358049555091033,-0.2674144308534395,-0.2683792333004744,-0.35319928418586477,-0.22916644790152532,-0.2983479783584429,0.05533478398266953,24
48,0.5212578773498535,0.23161337237756782,0.012618827819824218,0.0002471900740415578,0.3,3,100,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100}",-0.30801441541521235,-0.26647729517387464,-0.2735821891478818,-0.34130968477278634,-0.22834958860937804,-0.2835466346238267,0.03839950174413324,9
49,3.5322314739227294,1.5634577735507982,0.07999153137207031,0.0022862183008525356,0.3,3,700,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 700}",-0.29099143818137596,-0.2614200182055698,-0.2810702703119432,-0.34016328374482047,-0.2415152491115632,-0.2830320519110545,0.03323222226473927,8
50,5.062945890426636,2.2706236613345947,0.10894536972045898,0.0023316210152011037,0.3,3,1000,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 1000}",-0.29302425243414626,-0.2633807277867526,-0.288394532963365,-0.343784194925218,-0.24936362017977332,-0.28758946565785104,0.03235834016116495,13
51,6.056327152252197,2.6883540886264505,0.12858314514160157,0.004419058291803972,0.3,3,1200,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 1200}",-0.29086493546338843,-0.2666141164973525,-0.28952087692232,-0.344326494931378,-0.2486516150841157,-0.2879956077797109,0.03221442616374281,14
52,0.8605714797973633,0.3815210194843586,0.01824607849121094,0.0003794432278140804,0.3,5,100,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 100}",-0.35928702797565715,-0.27071495502317133,-0.25669261490135936,-0.3452465576474429,-0.2321823734421687,-0.2928247057979599,0.05027355640098456,18
53,5.925135946273803,2.6606156355334285,0.13583126068115234,0.0032872354991872544,0.3,5,700,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 700}",-0.3567269864325543,-0.27482098193541316,-0.2760114404688359,-0.35513887869675786,-0.27734936002852034,-0.30800952951241634,0.0391406937822983,39
54,8.466998195648193,3.998002561114406,0.19647607803344727,0.005153670798025637,0.3,5,1000,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 1000}",-0.35670368692126336,-0.2753819612342025,-0.27771912839006685,-0.35650781663569403,-0.2831185617038715,-0.30988623097701967,0.038228841646227224,40
55,10.078413963317871,4.860663040960404,0.21966614723205566,0.03193293640429765,0.3,5,1200,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 1200}",-0.35670368692126336,-0.27563117984849717,-0.27826844057106503,-0.3573708238707421,-0.2842799854477331,-0.3104508233318601,0.0381414208671274,41
56,1.5355536460876464,0.6994439868544602,0.028542375564575194,0.0011284005488034683,0.3,8,100,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 100}",-0.3712875312175401,-0.2737290194601067,-0.26830464279410554,-0.35668880761772664,-0.25154144739746653,-0.30431028969738905,0.04948864806620501,34
57,6.651629304885864,4.3253615800607275,0.1245279312133789,0.04413243584324789,0.3,8,700,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 700}",-0.37166007885808466,-0.27405453922386086,-0.27152761178379015,-0.3591805534724849,-0.2601240730916753,-0.3073093712859792,0.04784203933925449,35
58,7.338668918609619,4.621181307289099,0.13198637962341309,0.04206724938067051,0.3,8,1000,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 1000}",-0.37166007885808466,-0.27405453922386086,-0.27152761178379015,-0.3591805534724849,-0.2601240730916753,-0.3073093712859792,0.04784203933925449,35
59,7.823740911483765,4.835507224157485,0.1391068458557129,0.04650367766612617,0.3,8,1200,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 1200}",-0.37166007885808466,-0.27405453922386086,-0.27152761178379015,-0.3591805534724849,-0.2601240730916753,-0.3073093712859792,0.04784203933925449,35
60,2.0733893871307374,0.9994961529424703,0.038509368896484375,0.0037494816321554008,0.3,10,100,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 100}",-0.34799978912856255,-0.2763822769299643,-0.28510444588429845,-0.3577062145253235,-0.23954431401042478,-0.3013474080957147,0.04485414975728321,27
61,4.845411682128907,2.8952978090496284,0.07952609062194824,0.024415069430138842,0.3,10,700,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 700}",-0.34799978912856255,-0.27638708326591493,-0.2852269930980191,-0.358209458636744,-0.24064347904279648,-0.3016933606344074,0.044669881642418155,29
62,5.543676328659058,3.1916650132004536,0.08575992584228516,0.022687042065214515,0.3,10,1000,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 1000}",-0.34799978912856255,-0.27638708326591493,-0.2852269930980191,-0.358209458636744,-0.24064347904279648,-0.3016933606344074,0.044669881642418155,29
63,5.490486478805542,2.707861092355199,0.08590860366821289,0.017183187594890226,0.3,10,1200,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 1200}",-0.34799978912856255,-0.27638708326591493,-0.2852269930980191,-0.358209458636744,-0.24064347904279648,-0.3016933606344074,0.044669881642418155,29
